name,iso_code,latittude,longitude
"Sudur-Mulasysla",IS-31,NULL,NULL
"Sudur-Tingeyjarsysla",IS-32,NULL,NULL
"Vestmannaeyjar",IS-33,63.43767900000,-20.26732100000
"Vestur-Bardastrandarsysla",IS-34,NULL,NULL
"Vestur-Hunavatnssysla",IS-35,NULL,NULL
"Vestur-Isafjardarsysla",IS-36,NULL,NULL
"Vestur-Skaftafellssysla",IS-37,NULL,NULL
"Abruzzi",IT-01,NULL,NULL
"Basilicata",IT-02,NULL,NULL
"Calabria",IT-03,NULL,NULL
"Campania",IT-04,NULL,NULL
"Emilia-Romagna",IT-05,NULL,NULL
"Friuli-Venezia Giulia",IT-06,NULL,NULL
"Lazio",IT-07,NULL,NULL
"Liguria",IT-08,NULL,NULL
"Lombardia",IT-09,NULL,NULL
"Marche",IT-10,NULL,NULL
"Molise",IT-11,NULL,NULL
"Piemonte",IT-12,NULL,NULL
"Puglia",IT-13,NULL,NULL
"Sardegna",IT-14,NULL,NULL
"Sicilia",IT-15,NULL,NULL
"Toscana",IT-16,NULL,NULL
"Trentino-Alto Adige",IT-17,NULL,NULL
"Umbria",IT-18,NULL,NULL
"Valle d'Aosta",IT-19,NULL,NULL
"Veneto",IT-20,NULL,NULL
"Clarendon",JM-01,NULL,NULL
"Hanover",JM-02,NULL,NULL
"Kingston",JM-17,17.99273100000,-76.79200900000
"Manchester",JM-04,NULL,NULL
"Portland",JM-07,18.12496100000,-76.50821100000
"Saint Andrew",JM-08,NULL,NULL
"Saint Ann",JM-09,NULL,NULL
"Saint Catherine",JM-10,NULL,NULL
"Saint Elizabeth",JM-11,NULL,NULL
"Saint James",JM-12,NULL,NULL
"Saint Mary",JM-13,NULL,NULL
"Saint Thomas",JM-14,17.96712400000,-76.42268700000
"Trelawny",JM-15,NULL,NULL
"Westmoreland",JM-16,NULL,NULL
"Al Balqa'",JO-02,NULL,NULL
"Al Karak",JO-09,NULL,NULL
"Al Mafraq",JO-10,NULL,NULL
"Amman",JO-16,31.94968500000,35.92635000000
"At Tafilah",JO-12,NULL,NULL
"Az Zarqa",JO-13,32.04114900000,36.08147000000
"Irbid",JO-14,NULL,NULL
"Ma",JO-07,NULL,NULL
"Aichi",JP-01,NULL,NULL
"Akita",JP-02,NULL,NULL
"Aomori",JP-03,NULL,NULL
"Chiba",JP-04,NULL,NULL
"Ehime",JP-05,NULL,NULL
"Fukui",JP-06,NULL,NULL
"Fukuoka",JP-07,NULL,NULL
"Fukushima",JP-08,NULL,NULL
"Gifu",JP-09,NULL,NULL
"Gumma",JP-10,NULL,NULL
"Hiroshima",JP-11,NULL,NULL
"Hokkaido",JP-12,NULL,NULL
"Hyogo",JP-13,NULL,NULL
"Ibaraki",JP-14,NULL,NULL
"Ishikawa",JP-15,NULL,NULL
"Iwate",JP-16,NULL,NULL
"Kagawa",JP-17,NULL,NULL
"Kagoshima",JP-18,NULL,NULL
"Kanagawa",JP-19,NULL,NULL
"Kochi",JP-20,NULL,NULL
"Kumamoto",JP-21,NULL,NULL
"Kyoto",JP-22,NULL,NULL
"Mie",JP-23,NULL,NULL
"Miyagi",JP-24,NULL,NULL
"Miyazaki",JP-25,NULL,NULL
"Nagano",JP-26,NULL,NULL
"Nagasaki",JP-27,NULL,NULL
"Nara",JP-28,NULL,NULL
"Niigata",JP-29,NULL,NULL
"Oita",JP-30,NULL,NULL
"Okayama",JP-31,NULL,NULL
"Okinawa",JP-47,NULL,NULL
"Osaka",JP-32,NULL,NULL
"Saga",JP-33,NULL,NULL
"Saitama",JP-34,NULL,NULL
"Shiga",JP-35,NULL,NULL
"Shimane",JP-36,NULL,NULL
"Shizuoka",JP-37,NULL,NULL
"Tochigi",JP-38,NULL,NULL
"Tokushima",JP-39,NULL,NULL
"Tokyo",JP-40,NULL,NULL
"Tottori",JP-41,NULL,NULL
"Toyama",JP-42,NULL,NULL
"Wakayama",JP-43,NULL,NULL
"Yamagata",JP-44,NULL,NULL
"Yamaguchi",JP-45,NULL,NULL
"Yamanashi",JP-46,NULL,NULL
"Central",KE-01,NULL,NULL
"Coast",KE-02,NULL,NULL
"Eastern",KE-03,NULL,NULL
"Nairobi Area",KE-05,NULL,NULL
"North-Eastern",KE-06,1.12354300000,40.29374800000
"Nyanza",KE-07,NULL,NULL
"Rift Valley",KE-08,NULL,NULL
"Western",KE-09,NULL,NULL
"Batken",KG-09,NULL,NULL
"Bishkek",KG-01,NULL,NULL
"Chuy",KG-02,NULL,NULL
"Jalal-Abad",KG-03,NULL,NULL
"Naryn",KG-04,NULL,NULL
"Osh",KG-08,39.97775300000,73.09539000000
"Talas",KG-06,NULL,NULL
"Ysyk-Kol",KG-07,NULL,NULL
"Batdambang",KH-29,13.11220000000,103.21260000000
"Kampong Cham",KH-02,12.06149900000,105.64213200000
"Kampong Chhnang",KH-03,12.17481200000,104.54485400000
"Kampong Spoe",KH-04,11.45820000000,104.50880000000
"Kampong Thum",KH-05,12.72060000000,104.88820000000
"Kampot",KH-06,10.78545100000,104.32603000000
"Kandal",KH-07,11.39354000000,104.97866100000
"Kaoh Kong",KH-08,11.42569000000,103.01899700000
"Kracheh",KH-09,12.49240000000,106.02520000000
"Mondol Kiri",KH-10,12.74156200000,106.97902700000
"Pailin",KH-30,12.85000000000,102.58333300000
"Phnum Penh",KH-11,NULL,NULL
"Pouthisat",KH-12,12.52790000000,103.92500000000
"Preah Vihear",KH-13,13.76669600000,105.12039700000
"Prey Veng",KH-14,11.35792300000,105.47031400000
"Rotanokiri",KH-15,NULL,NULL
"Siemreab-Otdar Meanchey",KH-16,NULL,NULL
"Stoeng Treng",KH-17,13.51810000000,105.96950000000
"Svay Rieng",KH-18,11.18825100000,105.89571400000
"Takev",KH-19,NULL,NULL
"Gilbert Islands",KI-01,0.35934400000,173.18632500000
"Line Islands",KI-02,-3.35627900000,-155.31757500000
"Phoenix Islands",KI-03,-3.73025700000,-172.62754000000
"Anjouan",KM-01,-12.22338200000,44.37088000000
"Grande Comore",KM-02,NULL,NULL
"Moheli",KM-03,-12.31518500000,43.74102800000
"Christ Church Nichola Town",KN-01,NULL,NULL
"Saint Anne Sandy Point",KN-02,NULL,NULL
"Saint George Basseterre",KN-03,NULL,NULL
"Saint George Gingerland",KN-04,NULL,NULL
"Saint James Windward",KN-05,NULL,NULL
"Saint John Capisterre",KN-06,NULL,NULL
"Saint John Figtree",KN-07,NULL,NULL
"Saint Mary Cayon",KN-08,NULL,NULL
"Saint Paul Capisterre",KN-09,NULL,NULL
"Saint Paul Charlestown",KN-10,NULL,NULL
"Saint Peter Basseterre",KN-11,NULL,NULL
"Saint Thomas Lowland",KN-12,NULL,NULL
"Saint Thomas Middle Island",KN-13,NULL,NULL
"Trinity Palmetto Point",KN-15,NULL,NULL
"Chagang-do",KP-01,NULL,NULL
"Hamgyong-bukto",KP-17,NULL,NULL
"Hamgyong-namdo",KP-03,NULL,NULL
"Hwanghae-bukto",KP-07,NULL,NULL
"Hwanghae-namdo",KP-06,NULL,NULL
"Kaesong-si",KP-08,NULL,NULL
"Kangwon-do",KP-09,NULL,NULL
"Najin Sonbong-si",KP-18,NULL,NULL
"Namp'o-si",KP-14,NULL,NULL
"P'yongan-bukto",KP-11,NULL,NULL
"P'yongan-namdo",KP-15,NULL,NULL
"P'yongyang-si",KP-12,NULL,NULL
"Yanggang-do",KP-13,NULL,NULL
"Ch'ungch'ong-bukto",KR-05,NULL,NULL
"Ch'ungch'ong-namdo",KR-17,NULL,NULL
"Cheju-do",KR-01,NULL,NULL
"Cholla-bukto",KR-03,NULL,NULL
"Cholla-namdo",KR-16,NULL,NULL
"Inch'on-jikhalsi",KR-12,NULL,NULL
"Kangwon-do",KR-06,NULL,NULL
"Kwangju-jikhalsi",KR-18,NULL,NULL
"Kyonggi-do",KR-13,NULL,NULL
"Kyongsang-bukto",KR-14,NULL,NULL
"Kyongsang-namdo",KR-20,NULL,NULL
"Pusan-jikhalsi",KR-10,NULL,NULL
"Seoul-t'ukpyolsi",KR-11,NULL,NULL
"Taegu-jikhalsi",KR-15,NULL,NULL
"Taejon-jikhalsi",KR-19,NULL,NULL
"Ulsan-gwangyoksi",KR-21,NULL,NULL
"Al Ahmadi",KW-01,28.88701600000,48.00598900000
"Al Jahra",KW-05,29.33200100000,47.69554900000
"Al Kuwayt",KW-02,NULL,NULL
"Hawalli",KW-03,29.32940400000,48.00393000000
"Creek",KY-01,19.75000000000,-79.76666700000
"Eastern",KY-02,NULL,NULL
"Midland",KY-03,NULL,NULL
"South Town",KY-04,NULL,NULL
"Spot Bay",KY-05,NULL,NULL
"Stake Bay",KY-06,NULL,NULL
"West End",KY-07,NULL,NULL
"Western",KY-08,NULL,NULL
"Almaty",KZ-01,NULL,NULL
"Almaty City",KZ-02,NULL,NULL
"Aqmola",KZ-03,NULL,NULL
"Astana",KZ-05,NULL,NULL
"Atyrau",KZ-06,NULL,NULL
"Bayqonyr",KZ-08,45.86531200000,63.32514900000
"East Kazakhstan",KZ-15,NULL,NULL
"Mangghystau",KZ-09,NULL,NULL
"North Kazakhstan",KZ-16,NULL,NULL
"Pavlodar",KZ-11,NULL,NULL
"Qaraghandy",KZ-12,NULL,NULL
"Qostanay",KZ-13,NULL,NULL
"Qyzylorda",KZ-14,NULL,NULL
"South Kazakhstan",KZ-10,NULL,NULL
"West Kazakhstan",KZ-07,NULL,NULL
"Zhambyl",KZ-17,NULL,NULL
"Attapu",LA-01,NULL,NULL
"Champasak",LA-02,NULL,NULL
"Houaphan",LA-03,NULL,NULL
"Khammouan",LA-04,NULL,NULL
"Louang Namtha",LA-05,NULL,NULL
"Louangphrabang",LA-17,NULL,NULL
"Oudomxai",LA-07,NULL,NULL
"Phongsali",LA-08,NULL,NULL
"Saravan",LA-09,NULL,NULL
"Savannakhet",LA-10,NULL,NULL
"Vientiane",LA-11,NULL,NULL
"Xaignabouri",LA-13,NULL,NULL
"Xiangkhoang",LA-14,NULL,NULL
"Beqaa",LB-01,NULL,NULL
"Beyrouth",LB-04,NULL,NULL
"Liban-Nord",LB-03,NULL,NULL
"Liban-Sud",LB-06,NULL,NULL
"Mont-Liban",LB-05,NULL,NULL
"Nabatiye",LB-07,NULL,NULL
"Anse-la-Raye",LC-01,NULL,NULL
"Castries",LC-03,NULL,NULL
"Choiseul",LC-04,NULL,NULL
"Dauphin",LC-02,-27.48884000000,153.01509400000
"Dennery",LC-05,13.91555000000,-60.89183000000
"Gros-Islet",LC-06,14.07784000000,-60.94500000000
"Laborie",LC-07,NULL,NULL
"Micoud",LC-08,13.81666700000,-60.91666700000
"Praslin",LC-11,NULL,NULL
"Soufriere",LC-09,13.85323000000,-61.05207100000
"Vieux-Fort",LC-10,13.73037000000,-60.94738000000
"Balzers",LI-01,NULL,NULL
"Eschen",LI-02,NULL,NULL
"Gamprin",LI-03,47.22029800000,9.50962900000
"Mauren",LI-04,NULL,NULL
"Planken",LI-05,NULL,NULL
"Ruggell",LI-06,NULL,NULL
"Schaan",LI-07,NULL,NULL
"Schellenberg",LI-08,47.23088600000,9.54672900000
"Triesen",LI-09,NULL,NULL
"Triesenberg",LI-10,NULL,NULL
"Vaduz",LI-11,NULL,NULL
"Amparai",LK-01,7.33330000000,81.61660000000
"Anuradhapura",LK-02,8.30136100000,80.42649800000
"Badulla",LK-03,6.99350000000,81.04730000000
"Batticaloa",LK-04,7.70483400000,81.67705500000
"Colombo",LK-23,6.92148400000,79.85277900000
"Galle",LK-06,6.03080000000,80.23870000000
"Gampaha",LK-24,7.08989500000,79.99941300000
"Hambantota",LK-07,6.12330000000,81.11740000000
"Jaffna",LK-25,9.66630000000,80.02030000000
"Kalutara",LK-09,6.58940000000,79.95730000000
"Kandy",LK-10,7.30160000000,80.64760000000
"Kegalla",LK-11,7.25460000000,80.34110000000
"Kurunegala",LK-12,7.48050000000,80.36640000000
"Mannar",LK-26,8.97250000000,79.91100000000
"Matale",LK-14,7.44370000000,80.61140000000
"Matara",LK-15,5.97600000000,80.42500000000
"Moneragala",LK-16,NULL,NULL
"Mullaittivu",LK-27,9.22342100000,80.79093900000
"Nuwara Eliya",LK-17,6.96580000000,80.75780000000
"Polonnaruwa",LK-18,7.93285700000,81.00808700000
"Puttalam",LK-19,8.03339600000,79.82579000000
"Ratnapura",LK-20,6.68470000000,80.40360000000
"Trincomalee",LK-21,8.57660000000,81.23090000000
"Vavuniya",LK-28,8.75616600000,80.49314100000
"Bong",LR-01,6.61685600000,-9.19971100000
"Grand Bassa",LR-11,NULL,NULL
"Grand Cape Mount",LR-04,NULL,NULL
"Grand Jide",LR-02,NULL,NULL
"Lofa",LR-05,NULL,NULL
"Maryland",LR-06,38.90355500000,-76.89690400000
"Monrovia",LR-07,6.30038700000,-10.79573000000
"Montserrado",LR-14,NULL,NULL
"Nimba",LR-09,7.50000000000,-8.58333300000
"Sino",LR-10,5.28446700000,-8.94135600000
"Berea",LS-10,-29.20000000000,27.80833300000
"Butha-Buthe",LS-11,-28.83080700000,28.45502500000
"Leribe",LS-12,-28.95833300000,28.10833300000
"Mafeteng",LS-13,-29.82243000000,27.23902000000
"Maseru",LS-14,NULL,NULL
"Mohales Hoek",LS-15,-30.15852900000,27.48008900000
"Mokhotlong",LS-16,-29.28936000000,29.06063000000
"Qachas Nek",LS-17,-30.12595900000,28.70241900000
"Quthing",LS-18,-30.41144900000,27.71622100000
"Thaba-Tseka",LS-19,-29.62500000000,28.48401300000
"Alytaus Apskritis",LT-56,NULL,NULL
"Kauno Apskritis",LT-57,NULL,NULL
"Klaipedos Apskritis",LT-58,NULL,NULL
"Marijampoles Apskritis",LT-59,NULL,NULL
"Panevezio Apskritis",LT-60,NULL,NULL
"Siauliu Apskritis",LT-61,NULL,NULL
"Taurages Apskritis",LT-62,NULL,NULL
"Telsiu Apskritis",LT-63,NULL,NULL
"Utenos Apskritis",LT-64,NULL,NULL
"Vilniaus Apskritis",LT-65,NULL,NULL
"Diekirch",LU-01,NULL,NULL
"Grevenmacher",LU-02,NULL,NULL
"Luxembourg",LU-03,NULL,NULL
"Aizkraukles",LV-01,NULL,NULL
"Aluksnes",LV-02,NULL,NULL
"Balvu",LV-03,NULL,NULL
"Bauskas",LV-04,NULL,NULL
"Daugavpils",LV-06,NULL,NULL
"Dobeles",LV-08,NULL,NULL
"Gulbenes",LV-09,NULL,NULL
"Jelgava",LV-11,56.64841600000,23.71394100000
"Jelgavas",LV-12,NULL,NULL
"Jurmala",LV-13,56.96815400000,23.77052700000
"Kuldigas",LV-15,NULL,NULL
"Limbazu",LV-18,NULL,NULL
"Ludzas",LV-19,NULL,NULL
"Madonas",LV-20,NULL,NULL
"Ogres",LV-21,NULL,NULL
"Preilu",LV-22,NULL,NULL
"Riga",LV-25,NULL,NULL
"Rigas",LV-26,NULL,NULL
"Saldus",LV-27,NULL,NULL
"Talsu",LV-28,NULL,NULL
"Tukuma",LV-29,NULL,NULL
"Valkas",LV-30,NULL,NULL
"Valmieras",LV-31,NULL,NULL
"Ventspils",LV-32,NULL,NULL
"Ajdabiya",LY-47,30.10585100000,20.83609100000
"Al",LY-03,32.65259900000,14.27167000000
"Al Fatih",LY-48,32.14255100000,20.88333300000
"Al Jabal al Akhdar",LY-49,32.54438000000,21.68077500000
"Al Jufrah",LY-05,28.49179600000,16.67730500000
"Al Khums",LY-50,32.65259900000,14.27167000000
"Al Kufrah",LY-08,24.13254900000,23.26859100000
"An Nuqat al Khams",LY-51,32.77500000000,12.06666600000
"Ash Shati'",LY-13,27.54031500000,13.98754500000
"Awbari",LY-52,26.67913100000,12.72949000000
"Az Zawiyah",LY-53,31.98333300000,24.66666700000
"Banghazi",LY-54,NULL,NULL
"Darnah",LY-55,32.75735000000,22.64550000000
"Ghadamis",LY-56,30.13949500000,9.48973800000
"Gharyan",LY-57,30.35083400000,13.10000000000
"Misratah",LY-58,NULL,NULL
"Murzuq",LY-30,24.84441600000,15.75054500000
"Sabha",LY-34,NULL,NULL
"Sawfajjin",LY-59,31.27500000000,14.83363900000
"Surt",LY-60,31.20528000000,16.58836900000
"Tarabulus",LY-61,NULL,NULL
"Tarhunah",LY-41,32.29152800000,13.56847200000
"Tubruq",LY-42,32.08700000000,23.96420000000
"Yafran",LY-62,31.67500000000,12.19930500000
"Zlitan",LY-45,32.37810700000,14.58333300000
"Agadir",MA-01,NULL,NULL
"Al Hoceima",MA-02,35.24929900000,-3.93711200000
"Azilal",MA-03,31.96690000000,-6.56620000000
"Ben Slimane",MA-04,33.62328000000,-7.12064200000
"Beni Mellal",MA-05,32.35020100000,-6.35878700000
"Boulemane",MA-06,NULL,NULL
"Casablanca",MA-07,NULL,NULL
"Chaouen",MA-08,NULL,NULL
"El Jadida",MA-09,33.25590900000,-8.50783000000
"El Kelaa des Srarhna",MA-10,NULL,NULL
"Er Rachidia",MA-11,31.94474000000,-4.40060000000
"Essaouira",MA-12,NULL,NULL
"Fes",MA-13,NULL,NULL
"Figuig",MA-14,NULL,NULL
"Guelmim",MA-33,NULL,NULL
"Ifrane",MA-34,34.05000000000,-3.76666700000
"Kenitra",MA-15,NULL,NULL
"Khemisset",MA-16,NULL,NULL
"Khenifra",MA-17,32.93820000000,-5.66740000000
"Khouribga",MA-18,32.88475000000,-6.91615000000
"Laayoune",MA-35,26.85833300000,-13.12500000000
"Larache",MA-41,35.19180000000,-6.15360000000
"Marrakech",MA-19,NULL,NULL
"Meknes",MA-20,NULL,NULL
"Nador",MA-21,NULL,NULL
"Ouarzazate",MA-22,30.91730000000,-6.91911900000
"Oujda",MA-23,NULL,NULL
"Rabat-Sale",MA-24,NULL,NULL
"Safi",MA-25,NULL,NULL
"Settat",MA-26,NULL,NULL
"Sidi Kacem",MA-38,NULL,NULL
"Tan-Tan",MA-36,28.43264900000,-11.10033000000
"Tanger",MA-27,NULL,NULL
"Taounate",MA-37,NULL,NULL
"Taroudannt",MA-39,NULL,NULL
"Tata",MA-29,29.74280000000,-7.97260000000
"Taza",MA-30,34.22340000000,-4.00690000000
"Tetouan",MA-40,NULL,NULL
"Tiznit",MA-32,NULL,NULL
"La Condamine",MC-01,43.73466400000,7.42114300000
"Monaco",MC-02,43.73252900000,7.41890700000
"Monte-Carlo",MC-03,43.74043900000,7.42557700000
"Balti",MD-46,NULL,NULL
"Cahul",MD-47,NULL,NULL
"Chisinau",MD-48,NULL,NULL
"Edinet",MD-50,NULL,NULL
"Gagauzia",MD-51,NULL,NULL
"Lapusna",MD-52,NULL,NULL
"Orhei",MD-53,NULL,NULL
"Soroca",MD-54,NULL,NULL
"Stinga Nistrului",MD-49,NULL,NULL
"Tighina",MD-55,NULL,NULL
"Ungheni",MD-56,NULL,NULL
"Antananarivo",MG-05,NULL,NULL
"Antsiranana",MG-01,-13.96909000000,49.16515200000
"Fianarantsoa",MG-02,NULL,NULL
"Mahajanga",MG-03,NULL,NULL
"Toamasina",MG-04,NULL,NULL
"Toliara",MG-06,-21.93039500000,45.29112400000
"Aracinovo",MK-01,NULL,NULL
"Bac",MK-02,NULL,NULL
"Belcista",MK-03,NULL,NULL
"Berovo",MK-04,41.71187100000,22.86402800000
"Bistrica",MK-05,NULL,NULL
"Bitola",MK-06,NULL,NULL
"Blatec",MK-07,41.83966100000,22.59316100000
"Bogdanci",MK-08,NULL,NULL
"Bogomila",MK-09,41.59623000000,21.48348000000
"Bogovinje",MK-10,NULL,NULL
"Bosilovo",MK-11,NULL,NULL
"Brvenica",MK-12,NULL,NULL
"Cair",MK-13,NULL,NULL
"Capari",MK-14,41.05000000000,21.18333300000
"Caska",MK-15,NULL,NULL
"Cegrane",MK-16,41.84466200000,20.99925000000
"Centar",MK-17,NULL,NULL
"Centar Zupa",MK-18,NULL,NULL
"Cesinovo",MK-19,NULL,NULL
"Cucer-Sandevo",MK-20,NULL,NULL
"Debar",MK-21,41.52592700000,20.53673700000
"Delcevo",MK-22,NULL,NULL
"Delogozdi",MK-23,NULL,NULL
"Demir Hisar",MK-24,NULL,NULL
"Demir Kapija",MK-25,41.42438500000,22.26747500000
"Dobrusevo",MK-26,NULL,NULL
"Dolna Banjica",MK-27,NULL,NULL
"Dolneni",MK-28,41.42820800000,21.45471100000
"Dorce Petrov",MK-29,NULL,NULL
"Drugovo",MK-30,41.48734200000,20.93383100000
"Dzepciste",MK-31,NULL,NULL
"Gazi Baba",MK-32,NULL,NULL
"Gevgelija",MK-33,NULL,NULL
"Gostivar",MK-34,NULL,NULL
"Gradsko",MK-35,NULL,NULL
"Ilinden",MK-36,NULL,NULL
"Izvor",MK-37,41.56382200000,21.68593500000
"Jegunovce",MK-38,NULL,NULL
"Kamenjane",MK-39,NULL,NULL
"Karbinci",MK-40,NULL,NULL
"Karpos",MK-41,NULL,NULL
"Kavadarci",MK-42,NULL,NULL
"Kicevo",MK-43,NULL,NULL
"Kisela Voda",MK-44,NULL,NULL
"Klecevce",MK-45,NULL,NULL
"Kocani",MK-46,NULL,NULL
"Konce",MK-47,NULL,NULL
"Kondovo",MK-48,NULL,NULL
"Konopiste",MK-49,NULL,NULL
"Kosel",MK-50,NULL,NULL
"Kratovo",MK-51,42.07766900000,22.18845400000
"Kriva Palanka",MK-52,42.19801600000,22.33370100000
"Krivogastani",MK-53,41.34820000000,21.34119000000
"Krusevo",MK-54,41.37822200000,21.24931300000
"Kuklis",MK-55,NULL,NULL
"Kukurecani",MK-56,NULL,NULL
"Kumanovo",MK-57,NULL,NULL
"Labunista",MK-58,NULL,NULL
"Lipkovo",MK-59,42.14740700000,21.58919900000
"Lozovo",MK-60,NULL,NULL
"Lukovo",MK-61,NULL,NULL
"Makedonska Kamenica",MK-62,NULL,NULL
"Makedonski Brod",MK-63,NULL,NULL
"Mavrovi Anovi",MK-64,NULL,NULL
"Meseista",MK-65,41.24319100000,20.78484000000
"Miravci",MK-66,41.30341100000,22.43149700000
"Mogila",MK-67,41.11176200000,21.39306800000
"Murtino",MK-68,41.41939500000,22.70613200000
"Negotino",MK-69,NULL,NULL
"Negotino-Polosko",MK-70,NULL,NULL
"Novaci",MK-71,41.04707000000,21.46995500000
"Novo Selo",MK-72,41.41817800000,22.87933000000
"Oblesevo",MK-73,41.89201000000,22.33404900000
"Ohrid",MK-74,NULL,NULL
"Orasac",MK-75,NULL,NULL
"Orizari",MK-76,41.92578500000,22.43697900000
"Oslomej",MK-77,NULL,NULL
"Pehcevo",MK-78,41.76850900000,22.90189500000
"Petrovec",MK-79,NULL,NULL
"Plasnica",MK-80,41.46260800000,21.13865100000
"Podares",MK-81,NULL,NULL
"Prilep",MK-82,NULL,NULL
"Probistip",MK-83,NULL,NULL
"Radovis",MK-84,NULL,NULL
"Rankovce",MK-85,42.18173400000,22.12018800000
"Resen",MK-86,NULL,NULL
"Rosoman",MK-87,NULL,NULL
"Rostusa",MK-88,NULL,NULL
"Samokov",MK-89,NULL,NULL
"Saraj",MK-90,NULL,NULL
"Sipkovica",MK-91,NULL,NULL
"Sopiste",MK-92,NULL,NULL
"Sopotnica",MK-93,41.29838900000,21.16424000000
"Srbinovo",MK-94,NULL,NULL
"Star Dojran",MK-96,NULL,NULL
"Staravina",MK-95,41.09030500000,21.76040900000
"Staro Nagoricane",MK-97,NULL,NULL
"Stip",MK-98,NULL,NULL
"Struga",MK-99,NULL,NULL
"Strumica",MK-A1,NULL,NULL
"Studenicani",MK-A2,NULL,NULL
"Suto Orizari",MK-A3,NULL,NULL
"Sveti Nikole",MK-A4,NULL,NULL
"Tearce",MK-A5,42.10879400000,21.04622500000
"Tetovo",MK-A6,NULL,NULL
"Topolcani",MK-A7,NULL,NULL
"Valandovo",MK-A8,NULL,NULL
"Vasilevo",MK-A9,NULL,NULL
"Veles",MK-B1,NULL,NULL
"Velesta",MK-B2,41.24696000000,20.65213000000
"Vevcani",MK-B3,NULL,NULL
"Vinica",MK-B4,41.87984800000,22.51337700000
"Vitoliste",MK-B5,NULL,NULL
"Vranestica",MK-B6,NULL,NULL
"Vrapciste",MK-B7,NULL,NULL
"Vratnica",MK-B8,NULL,NULL
"Vrutok",MK-B9,41.76563000000,20.82476600000
"Zajas",MK-C1,41.59386800000,20.95285800000
"Zelenikovo",MK-C2,NULL,NULL
"Zelino",MK-C3,NULL,NULL
"Zitose",MK-C4,NULL,NULL
"Zletovo",MK-C5,41.98148300000,22.19752200000
"Zrnovci",MK-C6,NULL,NULL
"Bamako",ML-01,NULL,NULL
"Gao",ML-09,16.26680000000,-0.04269400000
"Kayes",ML-03,NULL,NULL
"Kidal",ML-10,18.44430900000,1.40152300000
"Koulikoro",ML-07,12.86379500000,-7.56968600000
"Mopti",ML-04,14.48039500000,-4.19001500000
"Segou",ML-05,13.43959800000,-6.26846100000
"Sikasso",ML-06,11.31598300000,-5.66968300000
"Tombouctou",ML-08,16.77206000000,-3.00778200000
"Chin State",MM-02,NULL,NULL
"Irrawaddy",MM-03,NULL,NULL
"Kachin State",MM-04,NULL,NULL
"Karan State",MM-05,NULL,NULL
"Kayah State",MM-06,NULL,NULL
"Magwe",MM-07,20.12530000000,94.93180000000
"Mandalay",MM-08,21.52669700000,95.85920600000
"Mon State",MM-13,NULL,NULL
"Pegu",MM-09,17.32910000000,96.49910000000
"Rakhine State",MM-01,NULL,NULL
"Rangoon",MM-14,16.86700000000,96.14190000000
"Sagaing",MM-10,24.47305500000,95.52068000000
"Shan State",MM-11,NULL,NULL
"Tenasserim",MM-12,12.56954500000,97.85430500000
"Yangon",MM-17,NULL,NULL
"Arhangay",MN-01,48.08119300000,100.95493400000
"Bayan-Olgiy",MN-03,48.20234200000,89.95168000000
"Bayanhongor",MN-02,45.01666600000,99.32500000000
"Bulgan",MN-21,48.77965500000,103.34669900000
"Darhan",MN-05,49.90258000000,106.17500300000
"Darhan Uul",MN-23,NULL,NULL
"Dornod",MN-06,48.26650600000,115.74531700000
"Dornogovi",MN-07,44.55355000000,109.86666600000
"Dundgovi",MN-08,45.40000000000,106.36511400000
"Dzavhan",MN-09,48.28333300000,96.49279100000
"Erdenet",MN-22,48.98894500000,104.14041900000
"Govi-Altay",MN-10,46.10096600000,95.90833300000
"Govi-Sumber",MN-24,NULL,NULL
"Hentiy",MN-11,47.78333300000,110.45806500000
"Hovd",MN-12,47.33726800000,92.39606300000
"Hovsgol",MN-13,49.97500000000,99.84166600000
"Omnogovi",MN-14,43.41099300000,103.74166700000
"Orhon",MN-25,NULL,NULL
"Ovorhangay",MN-15,45.79780500000,102.91796200000
"Selenge",MN-16,49.48947600000,106.42543400000
"Suhbaatar",MN-17,46.30000000000,113.57900100000
"Tov",MN-18,47.59899300000,106.50000000000
"Ulaanbaatar",MN-20,NULL,NULL
"Uvs",MN-19,49.71813500000,92.76679200000
"Ilhas",MO-01,NULL,NULL
"Macau",MO-02,22.20187400000,113.54420200000
"Adrar",MR-07,20.41393500000,-12.46903300000
"Assaba",MR-03,16.13683500000,-11.82893000000
"Brakna",MR-05,16.64238500000,-13.83333300000
"Dakhlet Nouadhibou",MR-08,20.88364000000,-17.04151100000
"Gorgol",MR-04,15.96526500000,-13.09689000000
"Guidimaka",MR-10,15.38333300000,-12.13333300000
"Hodh Ech Chargui",MR-01,16.49166700000,-7.09282900000
"Hodh El Gharbi",MR-02,16.32222100000,-9.67203400000
"Inchiri",MR-12,19.74731100000,-14.39091000000
"Tagant",MR-09,18.15149000000,-10.91290600000
"Tiris Zemmour",MR-11,24.25513100000,-9.24541100000
"Trarza",MR-06,NULL,NULL
"Saint Anthony",MS-01,NULL,NULL
"Saint Georges",MS-02,NULL,NULL
"Saint Peter",MS-03,NULL,NULL
"Agalega Islands",MU-21,NULL,NULL
"Black River",MU-12,NULL,NULL
"Cargados Carajos",MU-22,NULL,NULL
"Flacq",MU-13,NULL,NULL
"Grand Port",MU-14,NULL,NULL
"Moka",MU-15,NULL,NULL
