iso_code,name
TR-72,Mardin
TR-45,Manisa
TR-44,Malatya
TR-43,Kuetahya
TR-71,Konya
TR-40,Kirsehir
TR-38,Kayseri
TR-46,Kahramanmaras
TR-35,Izmir
TR-33,Isparta
TR-32,Mersin
TR-31,Hatay
TR-70,Hakkari
TR-83,Gaziantep
TR-26,Eskisehir
TR-25,Erzurum
TR-24,Erzincan
TR-23,Elazig
TR-21,Diyarbakir
TR-20,Denizli
TR-15,Burdur
TR-13,Bitlis
TR-12,Bingoel
TR-11,Bilecik
TR-10,Balikesir
TR-09,Aydin
TR-07,Antalya
TR-68,Ankara
TR-04,Agri
TR-03,Afyonkarahisar
TR-02,Adiyaman
TR-81,Adana
TR-91,Osmaniye
TR-88,Igdir
TR-75,Aksaray
TR-76,Batman
TR-78,Karaman
TR-79,Kirikkale
TR-80,Sirnak
TR-90,Kilis
TR-85,Zonguldak
TR-61,Trabzon
TR-60,Tokat
TR-59,Tekirdag
TR-57,Sinop
TR-55,Samsun
TR-54,Sakarya
TR-53,Rize
TR-52,Ordu
TR-41,Kocaeli
TR-39,Kirklareli
TR-37,Kastamonu
TR-84,Kars
TR-34,Istanbul
TR-69,Gumushane
TR-28,Giresun
TR-22,Edirne
TR-19,Corum
TR-82,Cankiri
TR-17,Canakkale
TR-16,Bursa
TR-14,Bolu
TR-08,Artvin
TR-05,Amasya
TR-87,Bartin
TR-89,Karabuk
TR-92,Yalova
TR-86,Ardahan
TR-77,Bayburt
TR-93,Duzce
TT-11,Tobago
TT-10,City of San Fernando
TT-05,City of Port of Spain
TT-03,Mayaro
TT-01,Borough of Arima
TT-CHA,Chaguanas
TT-CTT,Couva-Tabaquite-Talparo
TT-DMN,Diego Martin
TT-PED,Penal/Debe
TT-PRT,Princes Town
TT-PTF,Point Fortin
TT-SGE,Sangre Grande
TT-SIP,Siparia
TT-SJL,San Juan/Laventille
TT-TUP,Tunapuna/Piarco
TV-NUI,Nui
TV-NMA,Nanumea
TV-FUN,Funafuti
TV-NIT,Niutao
TV-NMG,Nanumanga
TV-VAI,Vaitupu
TV-NKF,Nukufetau
TV-NKL,Nukulaelae
TW-01,Fukien
TW-02,Takao
TW-03,Taipei
TW-04,Taiwan
TZ-19,Kagera
TZ-25,Zanzibar Urban/West
TZ-22,Zanzibar North
TZ-21,Zanzibar Central/South
TZ-18,Tanga
TZ-17,Tabora
TZ-16,Singida
TZ-15,Shinyanga
TZ-24,Rukwa
TZ-02,Pwani
TZ-20,Pemba South
TZ-13,Pemba North
TZ-12,Mwanza
TZ-10,Morogoro
TZ-09,Mbeya
TZ-08,Mara
TZ-07,Lindi
TZ-06,Kilimanjaro
TZ-05,Kigoma
TZ-04,Iringa
TZ-03,Dodoma
TZ-23,Dar es Salaam
TZ-26,Arusha
TZ-27,Manyara
TZ-14,Ruvuma
TZ-11,Mtwara
TZ-31,Simiyu
TZ-28,Geita
TZ-29,Katavi
TZ-30,Njombe
UA-27,Zhytomyr
UA-26,Zaporizhia
UA-25,Transcarpathia
UA-24,Volyn
UA-23,Vinnyts'ka
UA-22,Ternopil
UA-21,Sumy
UA-20,Gorod Sevastopol
UA-19,Rivne
UA-18,Poltava
UA-17,Odessa
UA-16,Mykolaiv
UA-15,Lviv
UA-14,Luhansk
UA-13,Kiev
UA-12,Kyiv City
UA-11,Republic of Crimea
UA-10,Kirovohrad
UA-09,Khmelnytskyi
UA-08,Kherson
UA-07,Kharkiv
UA-06,Ivano-Frankivsk
UA-05,Donetsk
UA-04,Dnipropetrovsk
UA-03,Chernivtsi
UA-02,Chernihiv
UA-01,Cherkasy
UG-C,Central Region
UG-E,Eastern Region
UG-N,Northern Region
UG-W,Western Region
UM-450,Wake Island
UM-350,Navassa Island
UM-050,Baker Island
UM-100,Howland Island
UM-150,Jarvis Island
UM-200,Johnston Atoll
UM-250,Kingman Reef
UM-300,Midway Islands
UM-400,Palmyra Atoll
US-AR,Arkansas
US-DC,"Washington, D.C."
US-DE,Delaware
US-FL,Florida
US-GA,Georgia
US-KS,Kansas
US-LA,Louisiana
US-MD,Maryland
US-MO,Missouri
US-MS,Mississippi
US-NC,North Carolina
US-OK,Oklahoma
US-SC,South Carolina
US-TN,Tennessee
US-TX,Texas
US-WV,West Virginia
US-AL,Alabama
US-CT,Connecticut
US-IA,Iowa
US-IL,Illinois
US-IN,Indiana
US-ME,Maine
US-MI,Michigan
US-MN,Minnesota
US-NE,Nebraska
US-NH,New Hampshire
US-NJ,New Jersey
US-NY,New York
US-OH,Ohio
US-RI,Rhode Island
US-VT,Vermont
US-WI,Wisconsin
US-CA,California
US-CO,Colorado
US-NM,New Mexico
US-NV,Nevada
US-UT,Utah
US-AZ,Arizona
US-ID,Idaho
US-MT,Montana
US-ND,North Dakota
US-OR,Oregon
US-SD,South Dakota
US-WA,Washington
US-WY,Wyoming
US-HI,Hawaii
US-AK,Alaska
US-KY,Kentucky
US-MA,Massachusetts
US-PA,Pennsylvania
US-VA,Virginia
UY-19,Treinta y Tres
UY-18,Tacuarembo
UY-17,Soriano
UY-16,San Jose
UY-15,Salto
UY-14,Rocha
UY-13,Rivera
UY-12,Rio Negro
UY-11,Paysandu
UY-10,Montevideo
UY-09,Maldonado
UY-08,Lavalleja
UY-07,Florida
UY-06,Flores
UY-05,Durazno
UY-04,Colonia
UY-03,Cerro Largo
UY-02,Canelones
UY-01,Artigas
UZ-09,Karakalpakstan
UZ-12,Surxondaryo
UZ-10,Samarqand
UZ-08,Qashqadaryo
UZ-02,Bukhara
UZ-14,Toshkent
UZ-13,Toshkent Shahri
UZ-16,Sirdaryo
UZ-07,Navoiy
UZ-06,Namangan
UZ-05,Xorazm
UZ-15,Jizzax
UZ-03,Fergana
UZ-01,Andijon
VC-05,Saint Patrick
VC-04,Saint George
VC-03,Saint David
VC-02,Saint Andrew
VC-06,Grenadines
VC-01,Charlotte
VE-23,Zulia
VE-22,Yaracuy
VE-21,Trujillo
VE-20,Tachira
VE-19,Sucre
VE-18,Portuguesa
VE-17,Nueva Esparta
VE-16,Monagas
VE-15,Miranda
VE-14,Merida
VE-13,Lara
VE-12,Guarico
VE-24,Dependencias Federales
VE-25,Capital
VE-11,Falcon
VE-09,Delta Amacuro
VE-08,Cojedes
VE-07,Carabobo
VE-06,Bolivar
VE-05,Barinas
VE-04,Aragua
VE-03,Apure
VE-02,Anzoategui
VE-01,Amazonas
VE-26,Vargas
VI-010,Saint Croix Island
VI-020,Saint John Island
VI-030,Saint Thomas Island
VN-58,Nghe An
VN-59,Ninh Binh
VN-60,Ninh Thuan
VN-65,Soc Trang
VN-67,Tra Vinh
VN-68,Tuyen Quang
VN-69,Vinh Long
VN-70,Yen Bai
VN-90,Lao Cai
VN-37,Tien Giang
VN-66,Thua Thien-Hue
VN-55,Kon Tum
VN-34,Thanh Hoa
VN-35,Thai Binh
VN-33,Tay Ninh
VN-32,Son La
VN-64,Quang Tri
VN-30,Quang Ninh
VN-63,Quang Ngai
VN-62,Quang Binh
VN-61,Phu Yen
VN-53,Hoa Binh
VN-24,Long An
VN-39,Lang Son
VN-23,Lam Dong
VN-89,Lai Chau
VN-21,Kien Giang
VN-54,Khanh Hoa
VN-20,Ho Chi Minh City
VN-52,Ha Tinh
VN-50,Ha Giang
VN-49,Gia Lai
VN-44,Ha Noi
VN-87,Can Tho
VN-13,Hai Phong
VN-47,Binh Thuan
VN-09,Dong Thap
VN-43,Dong Nai
VN-88,Dac Lak
VN-45,Ba Ria-Vung Tau
VN-05,Cao Bang
VN-46,Binh Dinh
VN-03,Ben Tre
VN-01,An Giang
VN-91,Dak Nong
VN-92,Tinh Dien Bien
VN-74,Bac Ninh
VN-71,Bac Giang
VN-78,Da Nang
VN-75,Binh Duong
VN-76,Binh Phuoc
VN-85,Thai Nguyen
VN-84,Quang Nam
VN-83,Phu Tho
VN-82,Nam Dinh
VN-80,Ha Nam
VN-72,Bac Kan
VN-73,Bac Lieu
VN-77,Ca Mau
VN-79,Hai Duong
VN-81,Hung Yen
VN-86,Vinh Phuc
VN-93,Hau Giang
VU-15,Tafea
VU-13,Sanma
VU-07,Torba
VU-16,Malampa
VU-17,Penama
VU-18,Shefa
WF-98613,Uvea
WF-98612,Sigave
WF-98611,Alo
WS-11,Vaisigano
WS-06,Va`a-o-Fonoti
WS-10,Tuamasaga
WS-09,Satupa`itea
WS-08,Palauli
WS-07,Gagaifomauga
WS-05,Gaga`emauga
WS-04,Fa`asaleleaga
WS-03,Atua
WS-02,Aiga-i-le-Tai
WS-01,A'ana
XK-10096138,Ferizaj
XK-10096859,Gjakova
XK-10097357,Gjilan
XK-10097358,Mitrovica
XK-10097359,Pec
XK-10097360,Pristina
XK-10097361,Prizren
YE-25,Ta'izz
YE-05,Shabwah
YE-16,Sanaa
YE-15,Sa'dah
YE-27,Raymah
YE-14,Ma'rib
YE-10,Al Mahwit
YE-21,Al Jawf
YE-04,Muhafazat Hadramawt
YE-11,Dhamar
YE-03,Al Mahrah
YE-08,Al Hudaydah
YE-20,Al Bayda Governorate
YE-02,Aden
YE-01,Abyan
YE-18,Ad Dali'
YE-19,Omran
YE-22,Hajjah
YE-23,Ibb
YE-24,Lahij
YE-26,Amanat Al Asimah
YE-28,Soqatra
YT-97601,Acoua
YT-97602,Bandraboua
YT-97603,Bandrele
YT-97604,Boueni
YT-97605,Chiconi
YT-97606,Chirongui
YT-97607,Dembeni
YT-97608,Dzaoudzi
YT-97609,Kani-Keli
YT-97610,Koungou
YT-97611,Mamoudzou
YT-97612,Mtsamboro
YT-97613,M'Tsangamouji
YT-97614,Ouangani
YT-97615,Pamandzi
YT-97616,Sada
YT-97617,Tsingoni
ZA-03,Orange Free State
ZA-02,KwaZulu-Natal
ZA-05,Eastern Cape
ZA-06,Gauteng
ZA-07,Mpumalanga
ZA-08,Northern Cape
ZA-09,Limpopo
ZA-10,North-West
ZA-11,Western Cape
ZM-01,Western
ZM-07,Southern
ZM-06,North-Western
ZM-05,Northern
ZM-09,Lusaka
ZM-04,Luapula
ZM-03,Eastern
ZM-08,Copperbelt
ZM-02,Central
ZM-10,Muchinga
ZW-02,Midlands
ZW-07,Matabeleland South
ZW-06,Matabeleland North
ZW-08,Masvingo
ZW-05,Mashonaland West
ZW-04,Mashonaland East
ZW-03,Mashonaland Central
ZW-01,Manicaland
ZW-09,Bulawayo
ZW-10,Harare
